0.293410,0.008550,0.010802,-0.002637,-0.045279,0.185653,0.559176,-0.039654,-0.014120,0.007761,-0.029439,0.259374,126.128775,-48.688414,100.159979,-38.663901
0.355828,0.015517,0.011793,-0.003018,-0.048140,0.212577,0.626123,-0.046694,-0.018575,0.008372,-0.029315,0.268884,126.128775,-48.688414,102.756858,-39.666352
0.424740,0.024796,0.012798,-0.003411,-0.050969,0.240331,0.692869,-0.054622,-0.023479,0.009429,-0.029123,0.277133,126.128775,-48.688414,105.094050,-40.568559
0.499660,0.036632,0.013785,-0.003731,-0.053922,0.268545,0.755351,-0.063274,-0.028872,0.011169,-0.030494,0.281675,126.128775,-48.688414,106.150655,-41.380544
0.579851,0.051173,0.014764,-0.003936,-0.057032,0.296852,0.811102,-0.072442,-0.034246,0.013208,-0.032157,0.282540,126.128775,-48.688414,106.150655,-42.111331
0.664692,0.068535,0.015790,-0.004074,-0.060107,0.325163,0.861272,-0.081992,-0.039214,0.014756,-0.031859,0.282523,126.128775,-48.688414,106.150655,-42.769039
0.753591,0.088798,0.016854,-0.004207,-0.063062,0.353451,0.906144,-0.091808,-0.044244,0.015665,-0.030698,0.282243,126.128775,-48.688414,106.150655,-43.360977
0.845990,0.112014,0.017902,-0.004373,-0.065904,0.381700,0.946008,-0.101814,-0.049667,0.016146,-0.029605,0.281812,126.128775,-48.688414,106.150655,-43.893721
0.941380,0.138212,0.018893,-0.004577,-0.068636,0.409899,0.981350,-0.111956,-0.055328,0.016527,-0.028554,0.281250,126.128775,-48.688414,106.150655,-44.373190
1.039298,0.167407,0.019819,-0.004800,-0.071240,0.438034,1.012657,-0.122178,-0.060896,0.017068,-0.027328,0.280568,126.128775,-48.688414,106.150655,-44.804712
1.139320,0.199598,0.020687,-0.005011,-0.073704,0.466096,1.040314,-0.132414,-0.066169,0.017859,-0.025983,0.279787,126.128775,-48.688414,106.150655,-45.193082
1.241057,0.234778,0.021507,-0.005189,-0.076034,0.494077,1.064649,-0.142589,-0.071108,0.018829,-0.024698,0.278930,126.128775,-48.688414,106.150655,-45.542616
1.344149,0.272926,0.022283,-0.005325,-0.078246,0.521971,1.085979,-0.152625,-0.075737,0.019825,-0.023557,0.278015,126.128775,-48.688414,106.150655,-45.857195
1.448266,0.314023,0.023020,-0.005428,-0.080351,0.549773,1.104621,-0.162453,-0.080082,0.020701,-0.022530,0.277058,126.128775,-48.688414,106.150655,-46.140317
1.553109,0.358042,0.023720,-0.005514,-0.082358,0.577481,1.120865,-0.172020,-0.084167,0.021383,-0.021565,0.276064,126.128775,-48.688414,106.150655,-46.395127
1.658403,0.404953,0.024386,-0.005596,-0.084269,0.605089,1.134974,-0.181290,-0.088011,0.021884,-0.020635,0.275039,126.128775,-48.688414,106.150655,-46.624456
1.763895,0.454722,0.025017,-0.005684,-0.086090,0.632596,1.147178,-0.190239,-0.091634,0.022273,-0.019737,0.273988,126.128775,-48.688414,106.150655,-46.830851
1.869356,0.507312,0.025614,-0.005778,-0.087822,0.660000,1.157687,-0.198853,-0.095046,0.022630,-0.018874,0.272920,126.128775,-48.688414,106.150655,-47.016608
1.974575,0.562684,0.026179,-0.005871,-0.089469,0.687299,1.166692,-0.207118,-0.098253,0.023011,-0.018046,0.271844,126.128775,-48.688414,106.150655,-47.183788
2.079355,0.620794,0.026713,-0.005958,-0.091036,0.714495,1.174363,-0.215022,-0.101258,0.023432,-0.017256,0.270775,126.128775,-48.688414,106.150655,-47.334251
2.183519,0.681601,0.027217,-0.006034,-0.092526,0.741589,1.180856,-0.222552,-0.104068,0.023871,-0.016503,0.269723,126.128775,-48.688414,106.150655,-47.469667
2.286899,0.745061,0.027692,-0.006099,-0.093942,0.768583,1.186310,-0.229699,-0.106689,0.024293,-0.015789,0.268697,126.128775,-48.688414,106.150655,-47.591542
2.389340,0.811130,0.028141,-0.006155,-0.095290,0.795481,1.190852,-0.236458,-0.109133,0.024671,-0.015112,0.267706,126.128775,-48.688414,106.150655,-47.701229
2.490699,0.879764,0.028566,-0.006206,-0.096573,0.822287,1.194595,-0.242829,-0.111412,0.024992,-0.014470,0.266753,126.128775,-48.688414,106.150655,-47.799948
2.590841,0.950917,0.028967,-0.006255,-0.097794,0.849003,1.197640,-0.248819,-0.113537,0.025266,-0.013862,0.265840,126.128775,-48.688414,106.150655,-47.888794
2.689643,1.024543,0.029346,-0.006305,-0.098957,0.875635,1.200077,-0.254435,-0.115519,0.025510,-0.013285,0.264970,126.128775,-48.688414,106.150655,-47.968756
2.786986,1.100595,0.029705,-0.006354,-0.100064,0.902187,1.201988,-0.259691,-0.117369,0.025743,-0.012740,0.264145,126.128775,-48.688414,106.150655,-48.040722
2.882763,1.179027,0.030045,-0.006401,-0.101120,0.928663,1.203443,-0.264598,-0.119096,0.025978,-0.012225,0.263366,126.128775,-48.688414,106.150655,-48.105491
2.976869,1.259789,0.030366,-0.006445,-0.102125,0.955069,1.204508,-0.269169,-0.120709,0.026217,-0.011739,0.262633,126.128775,-48.688413,106.150655,-48.163783
3.069209,1.342832,0.030671,-0.006485,-0.103084,0.981407,1.205238,-0.273417,-0.122216,0.026454,-0.011279,0.261948,126.128775,-48.688413,106.150655,-48.216246
3.159690,1.428107,0.030960,-0.006520,-0.103999,1.007684,1.205685,-0.277357,-0.123625,0.026681,-0.010844,0.261311,124.595549,-44.566182,106.150655,-48.263463
3.248228,1.515563,0.031234,-0.006553,-0.104873,1.033904,1.205891,-0.281002,-0.124944,0.026893,-0.010432,0.260720,117.812876,-18.492365,105.997333,-47.893735
3.334754,1.605178,0.031499,-0.006577,-0.105691,1.060046,1.206229,-0.284355,-0.126168,0.027125,-0.009891,0.259922,106.951519,45.817888,105.319065,-44.953598
3.419295,1.697096,0.031781,-0.006556,-0.106379,1.085957,1.208656,-0.287361,-0.127285,0.027546,-0.008571,0.257610,89.120478,74.802719,104.232930,-35.876449
3.502027,1.791767,0.032111,-0.006423,-0.106836,1.111311,1.216618,-0.289906,-0.128499,0.028253,-0.006223,0.252079,77.896302,86.429581,102.449826,-24.808532
3.582856,1.889114,0.032364,-0.006134,-0.107467,1.135746,1.224228,-0.291902,-0.130617,0.028945,-0.007866,0.242902,66.341913,95.585861,99.994473,-13.684721
3.661572,1.988701,0.032518,-0.005744,-0.108429,1.159114,1.227896,-0.293310,-0.132723,0.028959,-0.011049,0.232278,53.053953,103.552809,96.629217,-2.757663
3.737880,2.089783,0.032633,-0.005339,-0.109637,1.181347,1.224601,-0.294072,-0.133838,0.028114,-0.013349,0.220949,38.961681,109.635276,92.271691,7.873384
3.811465,2.191439,0.032757,-0.004945,-0.110931,1.202271,1.212641,-0.294078,-0.133815,0.026829,-0.014046,0.207908,22.226380,114.209870,86.940690,18.049574
3.882140,2.292909,0.032906,-0.004485,-0.112085,1.221447,1.193952,-0.293105,-0.132945,0.025834,-0.012483,0.190521,-14.272202,117.224579,80.469259,27.665603
3.949815,2.393516,0.033015,-0.003855,-0.113049,1.238357,1.169673,-0.290917,-0.131861,0.025209,-0.010401,0.167992,-31.291259,120.486718,70.995113,36.621501
4.014359,2.492327,0.032958,-0.002928,-0.114014,1.252202,1.137283,-0.287132,-0.130796,0.024891,-0.010176,0.137531,-37.840683,122.351230,60.766476,45.008022
4.075860,2.588799,0.032794,-0.001739,-0.114746,1.262486,1.101425,-0.281502,-0.128602,0.023587,-0.007621,0.102147,-39.990058,123.032967,50.905760,52.742343
4.134575,2.682823,0.032605,-0.000447,-0.115033,1.268934,1.066793,-0.273930,-0.125335,0.020300,-0.002978,0.064053,-39.768401,122.961099,41.816178,59.771406
4.190860,2.774616,0.032397,0.000777,-0.114917,1.271343,1.036628,-0.264453,-0.121983,0.015011,0.001150,0.023929,-37.720069,122.313981,33.657720,66.090375
4.245138,2.864638,0.032160,0.001846,-0.114558,1.269475,1.013279,-0.253151,-0.119147,0.008546,0.003575,-0.018551,-34.080600,121.241056,26.519941,71.712736
4.297873,2.953510,0.031921,0.002769,-0.114088,1.263059,0.998320,-0.240052,-0.116832,0.001902,0.004584,-0.063753,-28.849040,119.875658,20.459887,76.665568
4.349579,3.041912,0.031734,0.003491,-0.113599,1.252318,0.992404,-0.225310,-0.114971,-0.005008,0.004594,-0.106722,-22.639957,118.534695,15.528994,80.986577
4.400778,3.130503,0.031643,0.003914,-0.113180,1.237920,0.995111,-0.209249,-0.113719,-0.012091,0.003688,-0.143066,-15.881085,117.431321,11.712099,84.741388
4.451972,3.219861,0.031667,0.004014,-0.112908,1.220661,1.005366,-0.192296,-0.113284,-0.018495,0.002047,-0.171492,-7.155236,116.572311,8.952781,88.010382
4.503624,3.310468,0.031808,0.003890,-0.112823,1.201230,1.021891,-0.174835,-0.113748,-0.023130,0.000081,-0.193078,10.931081,115.837894,7.341979,90.866575
4.556153,3.402707,0.032060,0.003720,-0.112922,1.180130,1.043461,-0.157098,-0.115081,-0.025458,-0.001805,-0.209652,16.817376,115.130718,7.700889,93.363707
4.609940,3.496875,0.032409,0.003660,-0.113174,1.157734,1.069101,-0.139179,-0.117215,-0.025838,-0.003350,-0.222520,20.977922,114.445765,8.612538,95.540408
4.665316,3.593171,0.032827,0.003786,-0.113558,1.134311,1.097661,-0.121077,-0.120105,-0.025190,-0.004693,-0.232723,24.989904,113.637190,9.849076,97.430943
4.722567,3.691705,0.033290,0.004079,-0.114047,1.110063,1.128212,-0.102750,-0.123625,-0.024548,-0.005806,-0.240894,29.020271,112.675331,11.363159,99.051568
4.781946,3.792517,0.033779,0.004452,-0.114613,1.085159,1.159969,-0.084181,-0.127610,-0.024607,-0.006665,-0.247396,33.118037,111.539688,13.128870,100.413944
4.843671,3.895576,0.034280,0.004806,-0.115231,1.059744,1.192255,-0.065415,-0.131910,-0.025527,-0.007308,-0.252452,32.114990,111.832614,15.127787,101.526519
4.907935,4.000798,0.034787,0.005070,-0.115888,1.033950,1.224495,-0.046550,-0.136399,-0.027016,-0.007797,-0.256193,36.167397,110.588542,16.826507,102.557128
4.974914,4.108065,0.035300,0.005238,-0.116563,1.007848,1.256437,-0.027690,-0.140967,-0.028502,-0.008071,-0.259234,40.970634,108.900475,18.760596,103.360270
5.044762,4.217216,0.035811,0.005331,-0.117259,0.981541,1.287639,-0.008937,-0.145578,-0.029666,-0.008325,-0.261243,46.006312,106.870602,20.981600,103.914290
5.117602,4.328052,0.036318,0.005381,-0.117976,0.955154,1.317736,0.009602,-0.150180,-0.030374,-0.008565,-0.262018,52.219407,103.976150,23.484071,104.209921
5.193481,4.440282,0.036804,0.005396,-0.118746,0.928886,1.345595,0.027797,-0.154745,-0.030769,-0.009107,-0.260810,59.341549,100.082400,26.357605,103.935393
5.272460,4.553687,0.037290,0.005399,-0.119495,0.902847,1.372036,0.045545,-0.159050,-0.030818,-0.008881,-0.258517,66.421423,95.530628,29.655999,103.546018
5.354550,4.668013,0.037765,0.005377,-0.120226,0.877216,1.396553,0.062742,-0.163235,-0.030774,-0.008689,-0.254440,70.584198,92.497445,33.332542,102.744479
5.439718,4.782992,0.038213,0.005300,-0.120958,0.852203,1.418840,0.079250,-0.167326,-0.030764,-0.008656,-0.248281,74.055775,89.742122,37.057707,101.719775
5.527905,4.898385,0.038633,0.005158,-0.121672,0.827964,1.439083,0.094943,-0.171196,-0.030666,-0.008407,-0.240569,70.331537,92.689703,40.757514,100.522010
5.619040,5.013982,0.039029,0.004956,-0.122345,0.804629,1.457482,0.109717,-0.174792,-0.030349,-0.007926,-0.231594,77.986299,86.348384,43.714916,99.738779
5.713080,5.129661,0.039412,0.004756,-0.122937,0.782120,1.474968,0.123583,-0.178115,-0.029470,-0.007033,-0.223377,86.847488,77.430098,47.142055,98.399740
5.809940,5.245248,0.039760,0.004537,-0.123508,0.760619,1.490876,0.136478,-0.181357,-0.028555,-0.006724,-0.213358,96.257783,65.363181,51.112598,96.302776
5.909473,5.360544,0.040062,0.004230,-0.124099,0.740450,1.504663,0.148235,-0.184428,-0.027918,-0.006815,-0.200122,109.833239,38.400077,55.627116,93.208816
6.011444,5.475327,0.040320,0.003751,-0.124718,0.722052,1.515641,0.158581,-0.187130,-0.027562,-0.006964,-0.182537,105.630549,48.786202,61.047729,87.727942
6.115362,5.589197,0.040504,0.002956,-0.125464,0.706246,1.520781,0.167005,-0.189434,-0.027606,-0.008047,-0.156802,108.055546,43.149800,65.506011,83.833768
6.221018,5.702175,0.040720,0.002000,-0.126011,0.693037,1.525226,0.173286,-0.190704,-0.026096,-0.005858,-0.131036,110.874907,35.279756,69.760964,79.765371
6.328184,5.814267,0.040937,0.001028,-0.126392,0.682546,1.528629,0.177299,-0.191823,-0.022906,-0.004022,-0.104072,115.173057,16.524925,73.872359,75.316810
6.436618,5.925498,0.041087,0.000111,-0.126728,0.675006,1.530904,0.178951,-0.193194,-0.018671,-0.003438,-0.074796,121.516283,-35.047121,78.002428,69.437621
6.545956,6.035822,0.041140,-0.000821,-0.127119,0.670925,1.530717,0.178025,-0.194524,-0.014474,-0.003913,-0.040479,125.619924,-47.354610,82.353814,58.989147
6.655413,6.144883,0.041050,-0.002036,-0.127746,0.671456,1.522854,0.173873,-0.195395,-0.011480,-0.006274,0.005258,126.128769,-48.688398,86.680425,48.354772
6.764552,6.252710,0.040985,-0.003672,-0.128184,0.677579,1.512778,0.165605,-0.194626,-0.008559,-0.004504,0.060729,126.128761,-48.688377,90.625259,38.650455
6.873172,6.359608,0.041005,-0.005521,-0.128230,0.689541,1.503991,0.152603,-0.193091,-0.003202,-0.000897,0.118631,126.128773,-48.688409,94.175609,29.916571
6.981196,6.466040,0.041028,-0.007060,-0.128016,0.706584,1.498173,0.134996,-0.192193,0.006405,0.001205,0.169040,126.128775,-48.688414,97.370926,22.056073
7.088648,6.572537,0.040990,-0.007829,-0.127717,0.727500,1.496291,0.113733,-0.192188,0.019019,0.001532,0.207463,126.128775,-48.688414,100.246711,14.981625
7.195607,6.679666,0.040917,-0.007735,-0.127407,0.751128,1.498820,0.090316,-0.192510,0.031027,0.001265,0.234382,126.128775,-48.688414,102.834917,8.614621
7.302156,6.787994,0.040879,-0.007081,-0.127114,0.776612,1.505740,0.066123,-0.192764,0.038925,0.000971,0.252789,126.128775,-48.688414,105.164303,2.884317
7.408099,6.897807,0.040867,-0.006265,-0.127047,0.803109,1.513001,0.042131,-0.193200,0.041751,-0.001193,0.262824,126.128775,-48.688413,106.150655,-2.272956
7.513123,7.009170,0.040890,-0.005636,-0.127248,0.829978,1.518339,0.018938,-0.193592,0.040339,-0.003673,0.266513,126.128775,-48.688413,106.150655,-6.914501
7.617000,7.122092,0.040995,-0.005421,-0.127546,0.857007,1.522054,-0.003334,-0.193697,0.036443,-0.004491,0.268081,124.049664,-43.016426,106.150655,-11.091893
7.719530,7.236512,0.041160,-0.005618,-0.127851,0.884111,1.523884,-0.024852,-0.193902,0.032506,-0.004510,0.268819,118.794867,-23.964853,105.942744,-14.284346
7.820545,7.352340,0.041324,-0.006042,-0.128142,0.911234,1.523842,-0.045781,-0.194494,0.030347,-0.004422,0.268988,90.608116,72.993668,105.417265,-15.252397
7.919926,7.469520,0.041451,-0.006448,-0.128384,0.938299,1.522574,-0.066144,-0.195306,0.030526,-0.004046,0.268415,86.163056,78.191010,102.598589,-6.427790
8.017418,7.587835,0.041488,-0.006550,-0.128671,0.964832,1.518067,-0.085631,-0.196152,0.032950,-0.004561,0.263122,81.387564,83.150290,100.955036,2.034090
8.112733,7.706918,0.041435,-0.006323,-0.129019,0.990737,1.509026,-0.103923,-0.196473,0.035514,-0.005168,0.256884,75.980582,88.118428,98.998289,10.145710
8.205649,7.826463,0.041348,-0.005854,-0.129298,1.015844,1.496501,-0.120744,-0.195802,0.036991,-0.004360,0.248959,70.963660,92.206644,96.696518,17.942982
8.296025,7.946244,0.041254,-0.005263,-0.129428,1.039899,1.481648,-0.135865,-0.194391,0.036921,-0.002691,0.238526,65.394228,96.236694,94.123232,25.369348
8.383806,8.066093,0.041135,-0.004659,-0.129424,1.062653,1.465448,-0.149165,-0.192726,0.035414,-0.001157,0.225642,59.793283,99.813173,91.250332,32.456083
8.469010,8.185890,0.040968,-0.004095,-0.129331,1.083862,1.448743,-0.160617,-0.190993,0.033009,-0.000042,0.210314,53.792369,103.171155,88.104627,39.191792
8.551724,8.305566,0.040757,-0.003570,-0.129162,1.103288,1.432354,-0.170240,-0.189105,0.030308,0.000893,0.192646,48.407364,105.804695,84.673401,45.589728
8.632081,8.425084,0.040525,-0.003040,-0.128930,1.120699,1.416869,-0.178048,-0.187008,0.027720,0.001705,0.172660,44.018180,107.704717,81.046798,51.611225
8.710256,8.544451,0.040294,-0.002462,-0.128648,1.135882,1.402844,-0.184030,-0.184771,0.025304,0.002362,0.150579,40.334174,109.137806,77.343936,57.220574
8.786461,8.663716,0.040080,-0.001816,-0.128335,1.148661,1.390837,-0.188147,-0.182542,0.022853,0.002817,0.126743,37.599674,110.109812,73.642960,62.412297
8.860928,8.782976,0.039893,-0.001111,-0.128013,1.158879,1.381313,-0.190359,-0.180483,0.020129,0.003041,0.101348,35.976407,110.650822,70.038631,67.182049
8.933915,8.902363,0.039739,-0.000370,-0.127697,1.166390,1.374685,-0.190637,-0.178707,0.016996,0.003079,0.074495,36.324018,110.537197,66.632409,71.528926
9.005698,9.022042,0.039625,0.000383,-0.127397,1.171048,1.371299,-0.188954,-0.177294,0.013470,0.002985,0.046201,36.171541,110.587187,63.601570,75.429753
9.076576,9.142211,0.039556,0.001137,-0.127116,1.172714,1.371492,-0.185280,-0.176302,0.009650,0.002809,0.016527,36.962916,110.325197,60.858567,78.945496
9.146854,9.263065,0.039532,0.001902,-0.126873,1.171204,1.375263,-0.179540,-0.175801,0.005742,0.002412,-0.014982,38.534890,109.786012,58.469002,82.083467
9.216855,9.384798,0.039555,0.002702,-0.126680,1.166319,1.382582,-0.171606,-0.175800,0.001816,0.001844,-0.048458,40.575167,109.048439,56.475591,84.853721
9.286924,9.507578,0.039627,0.003472,-0.126542,1.158159,1.393313,-0.161440,-0.176290,-0.002612,0.001155,-0.080956,42.620678,108.265341,54.885548,87.273193
9.357412,9.631542,0.039748,0.004093,-0.126471,1.147098,1.407087,-0.149203,-0.177280,-0.007751,0.000331,-0.109727,44.281952,107.596538,53.659061,89.372408
9.428655,9.756787,0.039914,0.004475,-0.126477,1.133637,1.423357,-0.135238,-0.178756,-0.013160,-0.000604,-0.133526,44.578330,107.474084,52.721350,91.194821
9.500958,9.883365,0.040122,0.004615,-0.126565,1.118264,1.441506,-0.119951,-0.180660,-0.017985,-0.001562,-0.152497,45.655036,107.021138,51.907048,92.822747
9.574588,10.011284,0.040370,0.004603,-0.126734,1.101364,1.460911,-0.103710,-0.182916,-0.021456,-0.002461,-0.167644,46.893442,106.484325,51.281847,94.242586
9.649779,10.140518,0.040655,0.004555,-0.126972,1.083253,1.481078,-0.086809,-0.185449,-0.023370,-0.003214,-0.179642,48.327915,105.841007,50.843007,95.466760
9.726734,10.271009,0.040969,0.004562,-0.127268,1.064195,1.501584,-0.069451,-0.188213,-0.024066,-0.003816,-0.189035,50.056981,105.034304,50.591497,96.504185
9.805619,10.402677,0.041302,0.004655,-0.127607,1.044409,1.522075,-0.051770,-0.191172,-0.024180,-0.004287,-0.196242,52.120271,104.025879,50.538046,97.357197
9.886568,10.535425,0.041643,0.004810,-0.127977,1.024086,1.542269,-0.033873,-0.194278,-0.024312,-0.004636,-0.201559,54.599711,102.746182,50.696268,98.024065
9.969691,10.669138,0.041985,0.004971,-0.128365,1.003395,1.561938,-0.015872,-0.197469,-0.024800,-0.004872,-0.205191,57.309101,101.259929,51.086613,98.496277
10.055076,10.803691,0.042322,0.005081,-0.128763,0.982495,1.580897,0.002097,-0.200676,-0.025656,-0.005011,-0.207254,60.239813,99.544318,51.708861,98.772642
10.142790,10.938945,0.042649,0.005107,-0.129165,0.961536,1.598999,0.019878,-0.203842,-0.026654,-0.005070,-0.207840,63.488691,97.504320,52.561957,98.849809
10.232881,11.074754,0.042965,0.005046,-0.129566,0.940660,1.616125,0.037309,-0.206920,-0.027495,-0.005066,-0.206998,67.179273,94.999219,53.654630,98.715260
10.325381,11.210967,0.043269,0.004917,-0.129963,0.920013,1.632183,0.054236,-0.209880,-0.027968,-0.005009,-0.204713,71.071305,92.123698,55.007094,98.343656
10.420295,11.347431,0.043559,0.004741,-0.130355,0.899751,1.647095,0.070519,-0.212702,-0.028016,-0.004910,-0.200885,74.937401,89.007259,56.613515,97.721660
10.517609,11.483998,0.043833,0.004533,-0.130740,0.880039,1.660805,0.086028,-0.215375,-0.027704,-0.004771,-0.195431,77.562373,86.729375,58.445904,96.850220
10.617280,11.620528,0.044090,0.004295,-0.131113,0.861042,1.673283,0.100641,-0.217887,-0.027143,-0.004586,-0.188327,80.229969,84.267777,60.357551,95.838136
10.719250,11.756900,0.044330,0.004031,-0.131467,0.842891,1.684620,0.114259,-0.220223,-0.026374,-0.004315,-0.179944,84.862302,79.600854,62.344793,94.681100
10.823441,11.893011,0.044551,0.003740,-0.131799,0.825700,1.694896,0.126803,-0.222390,-0.025446,-0.004002,-0.170404,89.910966,73.850690,64.596544,93.173075
10.929756,12.028761,0.044751,0.003399,-0.132116,0.809654,1.704014,0.138160,-0.224401,-0.024494,-0.003767,-0.159053,94.645323,67.676946,67.127986,91.240837
11.038071,12.164055,0.044926,0.002977,-0.132424,0.794988,1.711876,0.148170,-0.226228,-0.023547,-0.003576,-0.145379,98.935650,61.234333,69.879720,88.884448
11.148231,12.298812,0.045079,0.002449,-0.132720,0.781958,1.718443,0.156632,-0.227832,-0.022486,-0.003347,-0.129151,102.335257,55.366068,72.785313,86.119436
11.260060,12.432970,0.045210,0.001811,-0.132999,0.770830,1.723717,0.163320,-0.229200,-0.021104,-0.003058,-0.110287,104.829224,50.485049,75.740307,83.044099
11.373362,12.566498,0.045322,0.001079,-0.133251,0.761860,1.727837,0.168012,-0.230343,-0.019208,-0.002684,-0.088906,106.572823,46.691966,78.649199,79.788194
11.487938,12.699405,0.045415,0.000283,-0.133467,0.755282,1.731081,0.170519,-0.231289,-0.016703,-0.002226,-0.065194,108.019413,43.240175,81.441561,76.478572
11.603595,12.831748,0.045491,-0.000552,-0.133638,0.751318,1.733813,0.170678,-0.232076,-0.013628,-0.001722,-0.039287,108.930789,40.889968,84.099346,73.154732
11.720139,12.963625,0.045549,-0.001419,-0.133766,0.750207,1.736351,0.168337,-0.232748,-0.010147,-0.001271,-0.011012,109.285311,39.932783,86.582491,69.928255
11.837390,13.095180,0.045595,-0.002330,-0.133852,0.752217,1.739063,0.163312,-0.233330,-0.006426,-0.000888,0.019919,109.240614,40.054894,88.852773,66.928708
11.955175,13.226605,0.045635,-0.003290,-0.133898,0.757581,1.742334,0.155402,-0.233852,-0.002441,-0.000585,0.053163,108.900108,40.971608,90.891557,64.241327
12.073317,13.358140,0.045676,-0.004211,-0.133913,0.766210,1.746449,0.144541,-0.234372,0.002309,-0.000433,0.085511,108.506354,42.003302,92.692412,61.914355
12.191643,13.490045,0.045720,-0.004953,-0.133915,0.777743,1.751470,0.130945,-0.234957,0.007970,-0.000503,0.114293,108.363358,42.370849,94.273806,59.923250
12.309982,13.622570,0.045773,-0.005416,-0.133925,0.791702,1.757257,0.115049,-0.235644,0.014008,-0.000783,0.138342,108.496780,42.028027,95.682761,58.168010
12.428171,13.755935,0.045838,-0.005598,-0.133959,0.807635,1.763544,0.097377,-0.236426,0.019461,-0.001193,0.157899,108.738581,41.398396,96.964163,56.554011
12.546043,13.890326,0.045920,-0.005590,-0.134025,0.825164,1.770036,0.078448,-0.237277,0.023488,-0.001631,0.173717,109.041856,40.592855,98.141605,55.038450
12.663434,14.025899,0.046021,-0.005526,-0.134122,0.843990,1.776478,0.058685,-0.238181,0.025796,-0.002020,0.186558,108.659301,41.606040,99.231630,53.593890
12.780183,14.162775,0.046139,-0.005515,-0.134247,0.863877,1.782660,0.038376,-0.239144,0.026707,-0.002333,0.197075,107.186085,45.266427,100.174397,52.395105
12.896142,14.301053,0.046267,-0.005593,-0.134386,0.884603,1.788505,0.017721,-0.240164,0.026958,-0.002526,0.205386,104.447063,51.271018,100.875566,51.682237
13.011175,14.440817,0.046399,-0.005720,-0.134528,0.905918,1.794009,-0.003081,-0.241239,0.027291,-0.002601,0.211212,101.593159,56.716280,101.232716,51.641116
13.125157,14.582131,0.046527,-0.005808,-0.134668,0.927531,1.799123,-0.023782,-0.242352,0.028105,-0.002626,0.214170,98.900112,61.291713,101.268760,52.148632
13.237966,14.725031,0.046645,-0.005786,-0.134809,0.949173,1.803727,-0.044093,-0.243460,0.029273,-0.002651,0.214444,95.878794,65.917852,101.031895,53.062940
13.349492,14.869527,0.046749,-0.005632,-0.134950,0.970614,1.807724,-0.063737,-0.244499,0.030360,-0.002641,0.212454,92.498384,70.582967,100.516585,54.348431
13.459629,15.015604,0.046843,-0.005365,-0.135090,0.991647,1.811032,-0.082474,-0.245420,0.030964,-0.002572,0.208406,88.749106,75.242957,99.714765,55.971885
13.568284,15.163223,0.046925,-0.005027,-0.135227,1.012072,1.813579,-0.100103,-0.246207,0.030892,-0.002454,0.202379,85.644234,78.758945,98.618199,57.898992
